Product ID,Product Brand Name,Product Model Name,Product Color,Product Market Price,Product Lenskart Price,Product Size,Product Width,Product Availability,Product Average Rating,Product Purchase Count,Product Wishlist Count,Product Total Number of Ratings,Product Tags,Product Color Options,Product Classification,Product Search Name,Product URL
152351,Hooper Computer Glasses,HP D10096L,Pink,1500,1500,8-12 yrs,134 mm,153,0.0,221,0,NA,Digi Hooper,[],non_power_reading,Pink Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/hooper-hp-e10096ce-c1-eyeglasses.html
152688,John Jacobs,JJ E14693,Silver,5000,5000,Wide,140 mm,11,5.0,1084,0,2,John Jacobs,[],eyeframe,Silver Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14693-c3-eyeglasses.html
152733,John Jacobs,JJ S14699,Pink,5000,5000,Extra Wide,143 mm,41,0.0,2683,0,NA,John Jacobs,[],sunglasses,Pink Transparent Cat Eye Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14699-c3-sunglasses.html
153006,OJOS,OJ E14714,Silver,1700,1700,Medium,135 mm,221,4.65,685,0,3,OJOS,[],eyeframe,Silver Sky Blue Full Rim Geometric Eyeglasses,https://www.lenskart.com/ojos21-oj-e14714-c1-eyeglasses.html
153007,OJOS,OJ E14714,Gunmetal,1700,1700,Medium,135 mm,127,4.65,579,0,3,OJOS,[],eyeframe,Gunmetal Brown Full Rim Geometric Eyeglasses,https://www.lenskart.com/ojos21-oj-e14714-c2-eyeglasses.html
201396,John Jacobs Online,JJ E11547,Black,3500,3500,Wide,142 mm,956,4.35,275,0,36,John Jacobs,[],eyeframe,Black Full Rim Aviator Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e11547-c7-eyeglasses.html
201668,John Jacobs,JJ E14995,Blue,3500,3500,Wide,138 mm,312,0.0,254,0,NA,John Jacobs,[],eyeframe,Silver Blue Tortoise Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14995-c2-eyeglasses.html
201703,John Jacobs,JJ S14989,Maroon,3500,3500,Extra Wide,145 mm,57,0.0,767,0,NA,John Jacobs,[],sunglasses,Maroon Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14989-c3-sunglasses.html
205306,John Jacobs,JJ E15134,Gold,5000,5000,Narrow,131 mm,379,0.0,602,0,NA,John Jacobs,[],eyeframe,Gold Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15134-c2-eyeglasses.html
206137,Lenskart Air,LA E15324,Copper,3000,3000,Wide,138 mm,1542,0.0,3216,0,NA,Switch 2.0,[],eyeframe,Copper Full Rim Square Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15324-c1-eyeglasses.html
207022,John Jacobs,JJ S15450,Gold,5000,5000,Extra Wide,149 mm,73,0.0,140,0,NA,John Jacobs,[],sunglasses,Gold Aviator Rimless Sunglasses,https://www.lenskart.com/john-jacobs-jj-s15450-c2-sunglasses.html
208112,John Jacobs,JJ E15548,Brown,5000,5000,Narrow,132 mm,36,3.0,1352,0,2,John Jacobs,[],eyeframe,Tortoise Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15548-c2-eyeglasses.html
209052,Lenskart Hustlr,HP D15011,Amber,1700,1700,Extra Narrow,125 mm,146,0.0,969,0,NA,Sand Dune,[],non_power_reading,Yellow Transparent Full Rim Wayfarer Eyeglasses,https://www.lenskart.com/lenskart-hustlr-hp-d15011l-c7-eyeglasses.html
209115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-topaz-blue1-lens-box.html
209825,Lenskart Boost,LKB S15357,Black,2000,2000,Wide,141 mm,315,0.0,148,0,NA,Run,[],sunglasses,Black Green Sports Full Rim Sunglasses,https://www.lenskart.com/lenskart-boost-lkb-s15357-c3-sun-dup.html
210940,Lenskart Blu,LB E16059,Black,2000,2000,Narrow,131 mm,268,0.0,151,0,NA,Zero Power,[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lb-e16059-c3-eyeglasses.html
212036,Hooper Computer Glasses,LK D16279,Red,2000,2000,5-8 yrs,120 mm,224,0.0,28,0,NA,SUPERMAN,[],non_power_reading,NA,https://www.lenskart.com/lenskart-lk-d16279-c1-eyeglasses.html
215594,John Jacobs,JJ S16674,Gold,5000,5000,Extra Wide,148 mm,NA,0.0,19,0,NA,NA,NA,NA,NA,https://www.lenskart.com/john-jacobs-jj-s16674-c4-sunglasses.html
218222,Lenskart Hustlr,LA E15417-XW,Green,1700,1700,Extra Wide,144 mm,780,0.0,26,0,NA,Military Green,[],non_power_reading,Peyush Bansal Shark Tank Military Green Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-xw-c2-eyeglasses.html
141759,John Jacobs Computer Glasses,JJ E12791,Transparent,4000,4000,Wide,138 mm,465,4.35,504,1770,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/transparent-full-rim-rectangle-large-size-55-john-jacobs-rich-acetate-jj-e12791-c1-eyeglasses-dup.html
142625,Hooper Computer Glasses,LKJ E10003CE,Blue,1500,1500,8-12 yrs,124 mm,53,4.75,2319,1819,29,Zero Power,[],non_power_reading,Matte Sky Blue Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10003ce-c3-eyeglasses.html
142691,Hooper online,LKJ E10011,Purple,1000,1000,8-12 yrs,124 mm,300,4.0,1515,266,2,Lenskart Junior,[],eyeframe,Purple Full Rim Oval Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10011-c2-eyeglasses.html
143358,John Jacobs,JJ E13469,Silver,3500,3500,Wide,140 mm,334,3.75,1554,826,4,John Jacobs,[],eyeframe,Silver Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13469-c2-eyeglasses.html
143424,John Jacobs Computer Glasses,JJ E13005,Transparent,4000,4000,Narrow,130 mm,161,4.55,1091,6589,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/transparent-full-rim-round-john-jacobs-rich-acetate-jj-e13005-c2-smartphone-pc-eyeglasses-143569.html
144910,John Jacobs Online,JJ E13581,Red,3500,3500,Narrow,130 mm,576,5.0,1284,1536,4,John Jacobs,[],eyeframe,Red Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13581-c2-full-rim-eyeglasses.html
147387,John Jacobs Computer Glasses,JJ E13360,Transparent,4000,4000,Medium,134 mm,235,4.75,1101,2684,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/john-jacobs-jj-e13360-c2-smartphone-pc-eyeglasses.html
147427,John Jacobs,JJ S13898,Black,3500,3500,Medium,137 mm,15,5.0,2290,477,2,John Jacobs,[],sunglasses,Matte Black Cat Eye Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s13898-c2-sunglasses.html
148216,John Jacobs,JJ S13992,Silver,3500,3500,Medium,135 mm,35,0.0,1455,1,NA,John Jacobs,[],sunglasses,Silver Aviator Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13992-full-rim-c1-sunglasses.html
148440,John Jacobs,JJ S12797XL,Silver,5000,5000,Wide,145 mm,13,0.0,2881,190,NA,John Jacobs,[],sunglasses,Silver Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s12797xl-c2-sunglasses.html
149890,Hooper online,HP E10010,Pink,1000,1000,5-8 yrs,123 mm,73,4.5,801,403,2,Stello Hooper,[],eyeframe,Pink Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/hooper-hp-e10010-c1-eyeglasses.html
151236,John Jacobs,JJ E14489,Gold,3500,3500,Medium,138 mm,619,4.65,1060,14,3,John Jacobs,[],eyeframe,Gold Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14489-c1-eyeglasses.html
152551,Hooper,HP S10110,Blue,1000,1000,8-12 yrs,130 mm,39,5.0,1577,0,6,Hooper Sunnies,[],sunglasses,Sky Blue Square Full Rim Sunglasses,https://www.lenskart.com/hooper-hp-s10110-c5-sunglasses.html
153085,John Jacobs,JJ E14755,Maroon,3500,3500,Wide,140 mm,352,0.0,912,0,NA,John Jacobs,[],eyeframe,Maroon Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14755-c1-eyeglasses.html
153099,John Jacobs,JJ E14758,Maroon,3500,3500,Extra Wide,146 mm,420,5.0,662,0,2,John Jacobs,[],eyeframe,Maroon Pink Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14758-c4-eyeglasses.html
201745,OJOS,OJ E14896,Gunmetal,1700,1700,Medium,134 mm,286,5.0,384,0,2,OJOS,[],eyeframe,Gunmetal Full Rim Geometric Eyeglasses,https://www.lenskart.com/ojos21-oj-e14896-c1-eyeglasses.html
206783,John Jacobs,JJ E13594,Blue,3500,3500,Medium,137 mm,893,4.65,117,0,3,John Jacobs,[],eyeframe,Gunmetal Blue Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13594-c5-eyeglasses.html
206851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-bahama-blue-2-lp.html
208279,LENSKART BLU READERS,LR E15615,Pink,1000,1000,Medium,139 mm,111,3.1,77,0,19,+1.00 (Prefitted),[],non_power_reading,Light Pink Full Rim Wayfarer Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e14058-c33-eyeglasses.html
208623,Vincent Chase Polarized,VC S13110,Silver,2000,2000,Wide,142 mm,245,4.6,310,0,40,,[],sunglasses,Silver Aviator Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s13110-c13-sunglasses.html
209182,Vincent Chase,VC E15725,Orange,1700,1700,Narrow,132 mm,13,0.0,3176,0,NA,Classic Acetate,[],eyeframe,Orange Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e15725-c2-eyeglasses.html
209841,Lenskart Boost,LKB S15365,Yellow,2000,2000,Wide,143 mm,505,0.0,79,0,NA,All Sports,[],sunglasses,Yellow Black Sports Full Rim Sunglasses,https://www.lenskart.com/lenskart-boost-lkb-s15365-c2-sun-dup.html
209945,John Jacobs,JJ E11724,Transparent,6000,5000,Wide,138 mm,183,0.0,24,0,NA,John Jacobs,[],non_power_reading,NA,https://www.lenskart.com/john-jacobs-jj-e11724-c6-eyeglasses.html
210946,Lenskart Blu,LB E16061,Pink,2000,2000,Narrow,131 mm,430,0.0,703,0,NA,Zero Power,[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lb-e16061-c3-eyeglasses.html
212015,Hooper Computer Glasses,LK D16258,Blue,2000,2000,8-12 yrs,129 mm,234,0.0,21,0,NA,SUPERMAN,[],non_power_reading,NA,https://www.lenskart.com/lenskart-lk-d16258-c1-eyeglasses.html
213265,Vincent Chase Polarized,VC S16550,Gold,2000,2000,Extra Narrow,126 mm,939,0.0,38,0,NA,Future Classics,[],sunglasses,NA,https://www.lenskart.com/vincent-chase-vc-s16550-c4-sunglasses.html
217545,Lenskart STUDIO,LK E17009,White,2000,2000,Extra Wide,142 mm,279,0.0,24,0,NA,The Kjo Collection,[],eyeframe,White Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-studio-lk-e17009-c1-eyeglasses.html
217544,Lenskart STUDIO,LK E17008,Green,2000,2000,Wide,140 mm,277,0.0,21,0,NA,The Kjo Collection,[],eyeframe,NA,https://www.lenskart.com/lenskart-studio-lk-e17008-c1-eyeglasses.html
218223,Lenskart Hustlr,LA E15417-N,Pink,1700,1700,Narrow,134 mm,751,0.0,28,0,NA,Dusty Rose,[],non_power_reading,Peyush Bansal Shark Tank Dusty Rose Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-n-c8-eyeglasses.html
218224,Lenskart Hustlr,LA E15417-XW,Pink,1700,1700,Extra Wide,144 mm,894,0.0,19,0,NA,Dusty rose,[],eyeframe,Peyush Bansal Shark Tank Dusty Rose Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e-15417-xw-c3-eyeglasses.html
128939,Lenskart READERS,VC E11335,Transparent,500,500,Wide,139 mm,33,4.2,297,45,170,+3.5 (Prefitted),[],non_power_reading,Transparent Rimless Rectangle Eyeglasses,https://www.lenskart.com/vincent-chase-vc-e11335-c2-f-rimless-eyeglasses.html
134167,Vincent Chase Online,VC E11801,Tortoise,1700,1700,Extra Narrow,129 mm,261,4.55,31,15,221,HD Acetate,[],eyeframe,Tortoise Full Rim Rectangle Eyeglasses,https://www.lenskart.com/tortoise-full-rim-rectangle-small-size-50-vincent-chase-hd-acetate-vc-e11801-c2-colored-lens-tinted-eyeglasses.html
138539,Vincent Chase Polarized,VC S12585,Black,1500,1500,Wide,141 mm,1046,4.4,4251,1276,34,,[],sunglasses,Matte Black Round Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s12585-c4-sunglasses.html
141723,John Jacobs Computer Glasses,JJ E11083,Transparent,4000,4000,Wide,138 mm,181,4.45,402,2252,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/transparent-full-rim-cat-eye-large-size-55-john-jacobs-rich-acetate-jj-e11083-c9-eyeglasses-dup.html
141733,John Jacobs Computer Glasses,JJ E10334,Pink,4000,4000,Narrow,132 mm,263,4.45,441,2111,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/pink-transparent-full-rim-round-small-size-49-john-jacobs-rich-acetate-jj-e10334-c9-eyeglasses-dup.html
141821,John Jacobs Computer Glasses,JJ E12543,Black,4000,4000,Medium,137 mm,323,4.4,443,1718,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/black-full-rim-round-medium-size-50-john-jacobs-rich-acetate-jj-e12543-c1-eyeglasse-dup.html
141845,John Jacobs Computer Glasses,JJ E11723,Dual Color,4000,4000,Medium,134 mm,1921,4.45,250,924,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/grey-transparent-full-rim-rectangle-medium-size-51-john-jacobs-rich-acetate-jj-e11723-c1-eyeglasses-dup.html
142690,Hooper online,LKJ E10011,Yellow,1000,1000,8-12 yrs,124 mm,228,4.0,975,220,2,Lenskart Junior,[],eyeframe,Yellow Full Rim Oval Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10011-c1-eyeglasses.html
145865,New Balance,NB E13650,Blue,5000,5000,Narrow,131 mm,12,0.0,3126,699,NA,New Balance,[],eyeframe,Blue Full Rim Round Eyeglasses,https://www.lenskart.com/new-balance-nb-e13650-c2-eyeglasses.html
148412,John Jacobs,JJ S12803M,Gold,3500,3500,Medium,135 mm,41,4.5,885,92,2,John Jacobs,[],sunglasses,Gold Hexagonal Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s12803m-c3-sunglasses.html
148708,Lenskart Blu,LB E14059,Red,1500,1500,Wide,139 mm,144,4.85,4832,1156,15,Zero Power,[],non_power_reading,Red Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-blu-lb-e14059-c3-eyeglasses.html
150694,John Jacobs,JJ E14382,Copper,3500,3500,Extra Wide,144 mm,441,5.0,973,14,1,John Jacobs,[],eyeframe,Copper Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14382-c1-eyeglasses.html
151879,Vincent Chase Polarized,VC S14593,Black,2000,2000,Wide,142 mm,169,5.0,3963,324,1,Havana,[],sunglasses,Black Rectangle/ Square Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s14593-c1-sunglasses.html
152075,John Jacobs,JJ E14645,Pink,3500,3500,Medium,135 mm,335,0.0,305,0,NA,John Jacobs,[],eyeframe,Pink Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14645-c2-eyeglasses.html
152426,Hooper Computer Glasses,HP D10086L,White,1500,1500,5-8 yrs,124 mm,30,0.0,615,0,NA,Digi Hooper,[],non_power_reading,White Full Rim Round Eyeglasses,https://www.lenskart.com/hooper-hp-e10086ce-c3-eyeglasses.html
152721,John Jacobs,JJ S14696,Grey,5000,5000,Extra Wide,145 mm,45,0.0,1990,0,NA,John Jacobs,[],sunglasses,Grey Transparent Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14696-c3-sunglasses.html
152762,John Jacobs Online,JJ E13002,Maroon,3500,3500,Extra Narrow,127 mm,674,4.9,807,0,12,John Jacobs,[],eyeframe,Maroon Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13002-c3-eyeglasses.html
153003,OJOS,OJ E14713,Brown Purple,1700,1700,Medium,134 mm,3,0.0,401,0,NA,OJOS,[],eyeframe,Brown Purple Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/ojos21-oj-e14713-c1-eyeglasses.html
153009,OJOS,OJ E14715,Gold,1700,1700,Medium,137 mm,94,0.0,257,0,NA,OJOS,[],eyeframe,Gold Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/ojos21-oj-e14715-c1-eyeglasses.html
201425,John Jacobs,JJ E13553,Brown,3500,3500,Wide,140 mm,95,4.25,512,0,11,John Jacobs,[],eyeframe,Brown Half Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13553-c5-eyeglasses.html
201690,John Jacobs,JJ S14986,Purple,3500,3500,Extra Wide,147 mm,76,0.0,674,0,NA,John Jacobs,[],sunglasses,Purple Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14986-c2-sunglasses.html
201689,John Jacobs,JJ S14986,Black,3500,3500,Extra Wide,147 mm,62,0.0,1145,0,NA,John Jacobs,[],sunglasses,Black Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14986-c1-sunglasses.html
205627,OJOS,OJ S15224,Black,2000,2000,Extra Wide,154 mm,34,3.0,286,0,1,OJOS,[],sunglasses,Silver Black Rectangle Full Rim Sunglasses,https://www.lenskart.com/ojos21-oj-s15224-c1-sunglasses.html
206362,John Jacobs,JJ E15369,Gold Tortoise,5000,5000,Medium,137 mm,3,0.0,680,0,NA,JJ Rhapsody,[],eyeframe,Gold Brown Tortoise Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15369-c2-eyeglasses.html
208626,Vincent Chase Polarized,VC S14495,Silver,2000,2000,Wide,145 mm,328,4.45,204,0,27,,[],sunglasses,Silver Geometric Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s14495-c7-sunglasses.html
208812,Vincent Chase,VC S15707,Black,2000,2000,Extra Wide,148 mm,NA,0.0,178,0,NA,NA,NA,NA,NA,https://www.lenskart.com/vincent-chase-vc-s15707-c2-sunglasses.html
209084,John Jacobs,JJ E15686,Brown Transparent,3500,3500,Extra Wide,158 mm,17,0.0,460,0,NA,John Jacobs,[],eyeframe,Brown Transparent Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15686-c4-eyeglasses.html
210942,Lenskart Blu,LB E16060,Blue,2000,2000,Narrow,131 mm,355,0.0,94,0,NA,Zero Power,[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lb-e16060-c2-eyeglasses.html
210950,Lenskart Blu,LB E16063,Black,2000,2000,Wide,139 mm,494,0.0,553,0,NA,Zero Power,[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lb-e16063-c1-eyeglasses.html
210954,Lenskart Blu,LB E16064,Tortoise,2000,2000,Wide,139 mm,300,0.0,113,0,NA,Zero Power,[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lb-e16064-c2-eyeglasses.html
215257,John Jacobs,JJ E16622,Grey,3500,3500,Wide,139 mm,1958,0.0,24,0,NA,John Jacobs,[],eyeframe,John Jacobs Grey Full Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e16622-c1-eyeglasses.html
215444,Lenskart Air,LA E15392,Purple,1700,1700,Medium,134 mm,1130,0.0,28,0,NA,Urban Edit,[],eyeframe,NA,https://www.lenskart.com/lenskart-air-la-e15392-c3-eyeglasses.html
215592,John Jacobs,JJ S16674,Silver,5000,5000,Extra Wide,148 mm,NA,0.0,16,0,NA,NA,NA,NA,NA,https://www.lenskart.com/john-jacobs-jj-s16674-c2-sunglasses.html
131266,John Jacobs,JJ E11730,Brown,3500,3500,Medium,134 mm,478,4.3,1930,944,18,John Jacobs,[],eyeframe,Brown Tortoise Full Rim Wayfarer Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e11730-c2-eyeglasses.html
142670,Hooper Computer Glasses,LKJ E10009CE,Blue,1500,1500,5-8 yrs,122 mm,22,0.0,151,187,NA,Zero Power,[],non_power_reading,Blue Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10009ce-c2-eyeglasses.html
142692,Hooper online,LKJ E10011,Red,1000,1000,8-12 yrs,124 mm,392,4.0,1897,282,2,Lenskart Junior,[],eyeframe,Red Full Rim Oval Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10011-c3-eyeglasses.html
144389,John Jacobs Computer Glasses,JJ E13099,Black,4000,4000,Wide,138 mm,1079,4.25,239,1280,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/john-jacobs-jj-e13099-c1-smartphone-pc-eyeglasses.html
144861,John Jacobs Computer Glasses,JJ E13020,Silver,4000,4000,Narrow,130 mm,37,5.0,365,3623,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/silver-full-rim-round-john-jacobs-supreme-steel-jj-e13020-c1-smartphone-pc-eyeglasses.html
145595,Hooper online,LKJ E10065,Purple,1000,1000,8-12 yrs,125 mm,66,4.0,1417,318,4,Lenskart Junior,[],eyeframe,Purple Transparent Full Rim Rectangle Eyeglasses,https://www.lenskart.com/lenskart-junior-lkj-e10059ce-c2-eyeglasses.html
146249,John Jacobs,JJ E13729,Silver,3500,3500,Narrow,130 mm,311,5.0,643,653,1,John Jacobs,[],eyeframe,Silver Full Rim Oval Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13729-full-rim-c1-eyeglasses.html
146464,John Jacobs,JJ E13741,Brown,5000,5000,Medium,137 mm,803,0.0,844,754,NA,John Jacobs,[],eyeframe,Brown Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13741-c2-eyeglasses.html
147262,John Jacobs,JJ S13872,Brown,5000,5000,Medium,136 mm,1249,5.0,4407,1769,3,John Jacobs,[],sunglasses,Matte Brown Square Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s13872-full-rim-c1-sunglasses.html
149145,John Jacobs,JJ E14125,Rose Gold,3500,3500,Medium,135 mm,622,4.65,1604,173,6,John Jacobs,[],eyeframe,Rose Gold Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14125-c3-c3-eyeglasses.html
149804,John Jacobs,JJ E14261,Gold,3500,3500,Wide,138 mm,245,0.0,644,82,NA,John Jacobs,[],eyeframe,Gold Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14261-c2-eyeglass.html
149887,Hooper online,HP E10007,Purple,1000,1000,5-8 yrs,120 mm,28,5.0,619,141,1,Stello Hooper,[],eyeframe,Purple Full Rim Cat Eye Eyeglasses,https://www.lenskart.com/hooper-hp-e10007-c2-eyeglasses.html
150674,John Jacobs Online,JJ E14376,Green,3500,3500,Medium,137 mm,23,0.0,383,63,NA,John Jacobs,[],eyeframe,NA,https://www.lenskart.com/john-jacobs-jj-e14376-c2-eyeglasses.html
150687,John Jacobs,JJ E14380,Gunmetal,3500,3500,Medium,136 mm,813,0.0,660,13,NA,John Jacobs,[],eyeframe,Gunmetal Full Rim Hexagonal Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14380-c2-eyeglasses.html
152848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lenskart.com/johnson-johnson-monthly-disposable-pastel-purple-2-lp-color-contact-lens.html
152965,John Jacobs,JJ E14735,White,3500,3500,Extra Wide,145 mm,425,5.0,180,0,1,John Jacobs,[],eyeframe,White Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14735-c3-eyeglasses.html
153017,OJOS,OJ E14717,Gunmetal,1700,1700,Narrow,133 mm,151,4.0,332,0,3,OJOS,[],eyeframe,Gunmetal Green Full Rim Square Eyeglasses,https://www.lenskart.com/ojos21-oj-e14717-c3-eyeglasses.html
153065,Vincent Chase,VC E14717AF,Gunmetal,1700,1700,Narrow,133 mm,106,5.0,191,0,NA,Shine On,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e14717af-c3-eyeglasses.html
153090,John Jacobs,JJ E14756,Orange,3500,3500,Extra Wide,143 mm,774,5.0,352,0,1,John Jacobs,[],eyeframe,Orange Full Rim Square Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e14756-c2-eyeglasses.html
201428,John Jacobs,JJ E13554,Gunmetal,3500,3500,Wide,139 mm,149,4.5,1304,0,4,John Jacobs,[],eyeframe,Gunmetal Half Rim Rectangle Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e13554-c4-eyeglasses.html
201681,John Jacobs,JJ S14983,Blue,3500,3500,Extra Wide,152 mm,14,4.0,1254,0,2,John Jacobs,[],sunglasses,Blue Round Full Rim Sunglasses,https://www.lenskart.com/john-jacobs-jj-s14983-c5-sunglasses.html
204158,Vincent Chase,VC E14967AF,Gunmetal,1700,1700,Medium,137 mm,159,0.0,107,0,NA,Festive Series,[],eyeframe,NA,https://www.lenskart.com/vincent-chase-vc-e14967af-c2-eyeglasses.html
204228,Vincent Chase Polarized,VC S15033,Grey,2000,2000,Wide,143 mm,219,4.75,4278,0,4,Glam Slam,[],sunglasses,Grey Transparent Aviator Full Rim Sunglasses,https://www.lenskart.com/vincent-chase-vc-s15033-c3-sunglasses.html
205967,John Jacobs,JJ E15286,Silver,6000,6000,Extra Wide,143 mm,4,0.0,1286,0,NA,JJ Rhapsody,[],eyeframe,Silver Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15286-c2-eyeglasses.html
205980,John Jacobs,JJ E15292,Tortoise,5000,5000,Medium,137 mm,61,0.0,661,0,NA,JJ Rhapsody,[],eyeframe,Tortoise Full Rim Round Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15292-c2-eyeglasses.html
205989,John Jacobs,JJ E15296,Silver,6000,6000,Narrow,133 mm,136,3.0,608,0,1,JJ Rhapsody,[],eyeframe,Silver Rimless Oval Eyeglasses,https://www.lenskart.com/john-jacobs-jj-e15296-c2-eyeglasses.html
207934,Vincent Chase Polarized,VC S15214,Green,1500,1500,Medium,138 mm,NA,5.0,117,0,NA,NA,NA,NA,NA,https://www.lenskart.com/vincent-chase-vc-s15214-c8-sunglasses.html
209812,Lenskart Boost,LKB S15362,Black,2000,2000,Extra Wide,147 mm,409,0.0,89,0,NA,All Sports,[],sunglasses,Black Sports Full Rim Sunglasses,https://www.lenskart.com/lenskart-boost-lkb-s15362-c2-sun-dup.html
211954,Lenskart Air,LA E15418,Greystone,1700,1700,Medium,137 mm,2465,0.0,71,0,NA,Air Essentials,[],eyeframe,GreyStone Full Rim Round Eyeglasses,https://www.lenskart.com/lenskart-air-la-e15418-c6-eyeglasses.html
213099,Lenskart READERS,LR E15859,Brown,500,500,Medium,136 mm,810,0.0,21,0,NA,+1 (Prefitted),[],non_power_reading,NA,https://www.lenskart.com/lenskart-blu-lr-e15859-c2a-eyeglasses.html
213505,John Jacobs,JJ S16577,Black,5000,5000,Wide,139 mm,690,0.0,16,0,NA,John Jacobs,[],sunglasses,NA,https://www.lenskart.com/john-jacobs-jj-s16577-c2-sunglasses.html
